ULPIN_ID,Scene_ID,Building_ID,Centroid_X,Centroid_Y,Footprint_Area_m2,Building_Height_m,Building_Volume_m3,Roof_Area_m2,Roof_Height_m,Roof_Centroid_X,Roof_Centroid_Y,Point_Count,Roof_Point_Count,Roof_Footprint_Ratio,Estimated_Floors,Building_Type,Usable_Roof_Area_m2,Estimated_Solar_Capacity_kW,Has_3D_Geometry,2D_Roof_ID,YOLO_Confidence,Roof_Pixel_X,Roof_Pixel_Y,Matched_ULPIN_ID,Matched_Building_ID,3D_Centroid_X,3D_Centroid_Y,3D_Scene3_Pixel_X,3D_Scene3_Pixel_Y,Pixel_Distance,Match_Score,Match_Accepted,Roof_Detected_2D,Data_Status,Solar_Data_Available
IN3D-04-0101,4,101,167.219,266.129,90.28,7.5,676.81,78.46,2.23,166.99,266.187,888,352,0.869,2,Low-rise,58.84,5.88,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0102,4,102,80.894,-21.474,172.38,14.36,2474.64,154.83,12.48,81.103,-20.912,1581,678,0.898,5,Mid-rise,116.12,11.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0103,4,103,38.798,319.122,232.04,17.37,4031.62,211.64,4.72,39.77,318.843,2865,888,0.912,6,High-rise,158.73,15.87,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0104,4,104,124.81,-146.066,70.15,4.33,303.44,54.21,1.71,125.299,-146.374,429,187,0.773,1,Low-rise,40.66,4.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0105,4,105,88.821,-100.481,155.64,12.32,1918.09,145.78,5.55,89.194,-99.805,1442,605,0.937,4,Mid-rise,109.34,10.93,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0106,4,106,-33.931,103.274,131.68,4.76,626.44,120.97,2.62,-33.597,103.564,709,434,0.919,2,Low-rise,90.73,9.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0107,4,107,24.851,-117.552,138.3,12.76,1764.4,125.58,11.11,25.532,-116.942,1810,495,0.908,4,Mid-rise,94.18,9.42,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0108,4,108,68.666,-20.752,153.35,12.36,1894.88,139.54,5.34,69.589,-20.869,1542,578,0.91,4,Mid-rise,104.66,10.47,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0109,4,109,-0.037,-148.276,47.32,4.17,197.49,39.91,2.19,-0.274,-148.563,325,156,0.843,1,Low-rise,29.93,2.99,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0110,4,110,-44.997,164.872,141.9,12.21,1732.97,130.69,3.97,-44.86,164.853,1913,541,0.921,4,Mid-rise,98.02,9.8,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0111,4,111,126.222,335.987,154.42,15.32,2366.37,142.21,5.95,125.336,335.653,1881,596,0.921,5,High-rise,106.66,10.67,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0112,4,112,54.608,105.29,344.38,5.02,1729.38,301.39,0.45,54.696,105.313,1847,917,0.875,2,Low-rise,226.04,22.6,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0113,4,113,0.004,-45.113,334.26,14.71,4916.27,288.99,11.3,0.477,-45.229,2715,1091,0.865,5,Mid-rise,216.74,21.67,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0114,4,114,-23.979,-22.5,138.62,11.65,1615.53,127.98,4.77,-24.102,-21.698,1252,511,0.923,4,Mid-rise,95.98,9.6,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0115,4,115,110.751,219.682,147.14,10.5,1544.86,129.98,8.33,109.99,219.177,1591,531,0.883,4,Mid-rise,97.48,9.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0116,4,116,77.273,-196.113,153.87,12.1,1861.96,142.07,5.09,77.115,-195.973,2178,631,0.923,4,Mid-rise,106.55,10.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0117,4,117,13.974,-173.105,137.45,16.29,2238.73,127.81,8.71,14.039,-172.816,2148,736,0.93,5,High-rise,95.86,9.59,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0118,4,118,71.435,-49.836,159.06,13.98,2223.42,148.35,6.38,71.463,-48.427,1853,619,0.933,5,Mid-rise,111.26,11.13,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0119,4,119,39.71,-156.462,327.67,14.57,4772.99,305.16,12.5,39.716,-157.235,2925,1172,0.931,5,Mid-rise,228.87,22.89,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0120,4,120,50.23,-204.131,93.6,5.78,540.7,89.39,2.08,49.81,-204.86,614,360,0.955,2,Low-rise,67.04,6.7,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0121,4,121,89.202,330.596,169.73,8.43,1430.32,161.86,2.32,88.176,330.31,1194,590,0.954,3,Mid-rise,121.4,12.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0122,4,122,103.896,-12.729,218.39,9.77,2133.56,196.71,3.45,103.568,-13.929,1596,576,0.901,3,Mid-rise,147.53,14.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0123,4,123,-38.048,126.873,124.24,14.62,1816.24,116.7,3.29,-37.975,126.23,1980,431,0.939,5,Mid-rise,87.52,8.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0124,4,124,130.333,180.217,306.48,15.24,4671.36,216.98,3.77,129.885,180.882,3051,958,0.708,5,High-rise,162.73,16.27,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0125,4,125,124.399,134.771,1071.7,11.66,12500.45,1025.15,7.75,124.592,133.99,6471,2924,0.957,4,Mid-rise,768.86,76.89,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0126,4,126,114.858,262.158,216.78,16.64,3607.97,199.44,3.84,115.638,262.155,3078,796,0.92,6,High-rise,149.58,14.96,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0127,4,127,110.064,377.733,86.4,4.47,386.58,73.37,2.01,109.709,377.946,490,277,0.849,1,Low-rise,55.03,5.5,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0128,4,128,-1.665,-135.28,139.51,14.08,1964.16,118.74,4.76,-2.33,-134.651,1669,495,0.851,5,Mid-rise,89.06,8.91,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0129,4,129,71.999,-75.087,123.03,11.86,1458.84,99.4,5.44,73.093,-74.156,1060,391,0.808,4,Mid-rise,74.55,7.46,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0130,4,130,4.219,-70.498,83.79,4.83,404.69,65.01,1.19,4.782,-71.21,454,218,0.776,2,Low-rise,48.76,4.88,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0131,4,131,190.685,184.618,136.08,6.71,913.3,124.08,2.93,191.407,185.202,831,431,0.912,2,Low-rise,93.06,9.31,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0132,4,132,-12.523,-51.719,79.74,5.23,416.76,77.0,2.39,-11.796,-50.95,441,285,0.966,2,Low-rise,57.75,5.78,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0133,4,133,74.228,-63.112,118.29,13.14,1554.18,112.72,6.16,74.509,-63.929,1476,489,0.953,4,Mid-rise,84.54,8.45,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0134,4,134,35.995,-207.394,215.91,13.39,2890.49,157.87,3.28,36.62,-207.332,2024,605,0.731,4,Mid-rise,118.4,11.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0135,4,135,-26.123,205.379,141.81,11.44,1623.03,115.91,3.41,-25.899,204.909,1673,415,0.817,4,Mid-rise,86.93,8.69,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0136,4,136,73.816,114.017,187.64,15.43,2895.75,151.68,9.59,74.005,114.948,2401,536,0.808,5,High-rise,113.76,11.38,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0137,4,137,-45.543,-157.017,189.64,15.05,2853.66,158.15,5.2,-45.436,-156.909,2883,747,0.834,5,High-rise,118.61,11.86,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0138,4,138,85.396,-74.905,122.34,14.64,1791.38,91.64,3.48,85.264,-74.682,1550,384,0.749,5,Mid-rise,68.73,6.87,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0139,4,139,137.236,-152.8,156.85,12.21,1914.78,140.62,9.25,137.647,-153.092,2108,678,0.897,4,Mid-rise,105.46,10.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0140,4,140,27.671,37.741,142.6,14.92,2127.39,124.53,12.81,28.545,38.643,1816,566,0.873,5,Mid-rise,93.4,9.34,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0141,4,141,76.577,274.515,220.73,8.49,1874.89,180.04,6.45,77.849,274.793,1502,615,0.816,3,Mid-rise,135.03,13.5,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0142,4,142,67.445,350.611,130.12,13.56,1764.43,116.48,10.02,68.022,350.976,1754,467,0.895,5,Mid-rise,87.36,8.74,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0143,4,143,138.212,226.772,136.02,12.39,1685.57,123.8,4.32,139.308,226.858,1745,509,0.91,4,Mid-rise,92.85,9.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0144,4,144,57.87,-39.79,216.75,14.34,3107.55,190.2,13.03,57.767,-41.847,1830,628,0.878,5,Mid-rise,142.65,14.26,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0145,4,145,-85.867,-100.621,384.04,16.38,6291.77,367.98,14.32,-87.113,-100.593,3642,1179,0.958,5,High-rise,275.98,27.6,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0146,4,146,118.76,388.167,152.39,12.29,1872.37,134.03,4.61,117.983,388.824,1543,579,0.88,4,Mid-rise,100.52,10.05,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0147,4,147,136.226,259.227,234.09,7.89,1847.67,227.05,5.22,135.762,259.243,1444,818,0.97,3,Low-rise,170.29,17.03,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0148,4,148,100.698,-47.9,156.05,8.98,1401.87,124.89,2.67,99.371,-48.341,1057,453,0.8,3,Mid-rise,93.67,9.37,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0149,4,149,73.019,-11.753,51.31,4.09,209.91,40.2,1.85,73.259,-11.759,333,152,0.783,1,Low-rise,30.15,3.01,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0150,4,150,155.944,243.112,286.96,8.75,2511.48,261.5,8.16,156.258,242.772,1907,876,0.911,3,Mid-rise,196.12,19.61,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0151,4,151,181.639,239.225,228.04,14.79,3371.65,217.42,10.37,181.78,239.357,2774,812,0.953,5,Mid-rise,163.06,16.31,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0152,4,152,58.18,378.924,288.64,12.63,3645.34,248.8,10.16,59.147,379.813,2265,853,0.862,4,Mid-rise,186.6,18.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0153,4,153,-13.923,135.916,154.63,11.8,1825.27,120.87,4.98,-13.706,134.942,1443,518,0.782,4,Mid-rise,90.65,9.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0154,4,154,-13.549,191.38,59.64,5.11,304.51,52.89,2.16,-13.95,191.0,400,214,0.887,2,Low-rise,39.67,3.97,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0155,4,155,132.73,277.408,251.18,15.98,4012.96,240.65,12.41,133.602,277.975,3156,1052,0.958,5,High-rise,180.49,18.05,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0156,4,156,95.126,-61.251,169.98,13.9,2362.69,134.3,10.54,95.14,-61.211,2140,524,0.79,5,Mid-rise,100.72,10.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0157,4,157,33.948,-18.136,149.27,12.24,1827.3,123.79,11.32,34.337,-18.23,1318,501,0.829,4,Mid-rise,92.84,9.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0158,4,158,96.277,234.774,137.33,11.74,1612.44,113.95,9.44,95.775,235.05,1381,458,0.83,4,Mid-rise,85.46,8.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0159,4,159,103.964,-116.256,199.7,13.83,2761.8,189.17,13.72,102.92,-115.818,2447,722,0.947,5,Mid-rise,141.88,14.19,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0160,4,160,-65.694,82.921,352.0,15.83,5573.55,334.9,8.98,-65.645,82.337,4334,1588,0.951,5,High-rise,251.18,25.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0161,4,161,120.869,-159.21,174.0,12.87,2238.57,166.1,9.99,120.706,-159.892,2358,817,0.955,4,Mid-rise,124.57,12.46,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0162,4,162,166.276,146.907,147.76,13.46,1988.53,131.02,5.74,167.419,146.997,1743,501,0.887,4,Mid-rise,98.27,9.83,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0163,4,163,27.064,-198.347,126.34,12.29,1552.62,110.6,4.49,27.322,-198.825,1649,469,0.875,4,Mid-rise,82.95,8.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0164,4,164,100.977,-101.384,140.54,11.8,1658.68,107.15,5.02,99.947,-101.983,1437,418,0.762,4,Mid-rise,80.36,8.04,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0165,4,165,173.188,194.097,205.14,12.67,2599.79,190.46,9.45,172.558,193.889,2096,697,0.928,4,Mid-rise,142.84,14.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0166,4,166,-75.751,-81.124,289.17,16.3,4713.98,197.32,2.47,-76.888,-81.125,4058,791,0.682,5,High-rise,147.99,14.8,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0167,4,167,41.785,259.869,206.42,17.19,3549.18,193.29,11.59,40.662,260.037,2708,766,0.936,6,High-rise,144.97,14.5,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0168,4,168,75.758,81.831,195.39,12.99,2537.49,179.84,7.75,77.21,80.734,1949,590,0.92,4,Mid-rise,134.88,13.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0169,4,169,87.891,-89.449,189.67,14.31,2714.17,165.65,10.61,88.953,-90.206,1844,586,0.873,5,Mid-rise,124.24,12.42,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0170,4,170,48.19,77.649,734.59,15.82,11619.52,702.86,11.73,47.959,76.723,6785,3128,0.957,5,High-rise,527.14,52.71,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0171,4,171,-7.346,-91.433,162.75,14.08,2291.77,148.35,7.2,-7.428,-90.295,1654,611,0.912,5,Mid-rise,111.26,11.13,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0172,4,172,55.339,325.163,229.26,16.75,3839.31,211.26,10.65,56.009,324.504,2288,792,0.921,6,High-rise,158.44,15.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0173,4,173,30.172,-168.069,120.76,14.35,1732.61,100.15,4.46,30.925,-168.575,1531,438,0.829,5,Mid-rise,75.11,7.51,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0174,4,174,162.026,-48.631,82.96,13.87,1150.6,67.82,3.48,161.505,-48.155,1225,288,0.818,5,Mid-rise,50.86,5.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0175,4,175,183.686,254.582,152.49,12.22,1863.29,141.31,9.58,183.959,254.311,1848,613,0.927,4,Mid-rise,105.98,10.6,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0176,4,176,103.166,-27.44,145.11,15.1,2191.53,127.67,7.47,102.193,-26.572,1471,507,0.88,5,High-rise,95.75,9.57,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0177,4,177,-60.567,-14.941,568.87,17.3,9840.24,429.53,3.04,-60.913,-15.25,5501,2108,0.755,6,High-rise,322.15,32.21,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0178,4,178,-69.222,297.708,266.15,20.36,5418.1,260.71,14.67,-70.735,296.535,3226,1093,0.98,7,High-rise,195.53,19.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0179,4,179,-15.56,176.456,241.5,11.91,2876.43,216.61,8.78,-15.322,176.338,2711,786,0.897,4,Mid-rise,162.46,16.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0180,4,180,15.291,134.344,184.8,15.18,2805.61,174.26,1.06,15.284,133.796,2898,631,0.943,5,High-rise,130.7,13.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0181,4,181,101.719,12.198,64.9,5.39,349.62,53.05,1.64,101.288,12.981,465,200,0.817,2,Low-rise,39.79,3.98,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0182,4,182,191.643,288.761,164.77,14.48,2386.42,141.9,9.29,190.626,289.04,1918,611,0.861,5,Mid-rise,106.43,10.64,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0183,4,183,45.888,-17.87,123.87,11.93,1477.97,100.72,5.39,45.116,-16.472,1193,459,0.813,4,Mid-rise,75.54,7.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0184,4,184,12.56,29.353,267.21,15.64,4179.32,216.96,12.77,11.934,29.934,2750,869,0.812,5,High-rise,162.72,16.27,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0185,4,185,47.165,226.639,734.68,14.13,10383.69,713.15,10.55,45.541,226.885,8263,2460,0.971,5,Mid-rise,534.86,53.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0186,4,186,117.041,-73.533,147.29,14.7,2165.24,132.98,10.81,118.103,-74.458,1531,485,0.903,5,Mid-rise,99.73,9.97,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0187,4,187,-55.616,110.537,367.02,21.34,7831.12,342.36,5.76,-56.235,110.767,4784,1481,0.933,7,High-rise,256.77,25.68,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0188,4,188,91.001,-23.874,172.99,14.35,2482.29,152.62,11.95,90.64,-23.421,1469,567,0.882,5,Mid-rise,114.46,11.45,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0189,4,189,155.544,-84.903,131.58,6.17,811.85,116.56,3.06,155.138,-84.761,709,423,0.886,2,Low-rise,87.42,8.74,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0190,4,190,170.831,167.843,142.32,13.39,1906.31,131.43,6.64,171.232,167.591,1766,585,0.923,4,Mid-rise,98.57,9.86,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0191,4,191,186.421,194.913,69.48,3.93,272.82,55.96,1.76,186.206,194.808,352,202,0.805,1,Single-storey,41.97,4.2,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0192,4,192,48.45,-214.811,139.99,11.83,1656.67,127.74,2.33,48.957,-213.786,1488,569,0.912,4,Mid-rise,95.8,9.58,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0193,4,193,-10.12,27.521,124.79,13.82,1724.91,113.46,10.65,-10.208,28.26,924,415,0.909,5,Mid-rise,85.1,8.51,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0194,4,194,89.848,-45.92,129.71,14.55,1887.96,100.61,5.18,90.635,-45.76,1765,391,0.776,5,Mid-rise,75.46,7.55,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0195,4,195,-66.074,237.498,496.34,18.77,9317.55,398.27,13.92,-66.332,238.834,5474,1434,0.802,6,High-rise,298.7,29.87,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0196,4,196,104.464,-162.645,126.81,14.82,1878.7,115.64,7.01,104.476,-162.846,2109,534,0.912,5,Mid-rise,86.73,8.67,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0197,4,197,-18.865,25.033,151.67,22.34,3388.02,118.89,13.92,-18.651,26.534,2710,476,0.784,7,High-rise,89.17,8.92,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0198,4,198,81.497,47.884,312.02,18.44,5754.29,287.63,3.01,82.067,48.307,4130,971,0.922,6,High-rise,215.72,21.57,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0199,4,199,100.075,389.151,208.43,16.1,3355.91,154.71,5.34,100.263,389.462,2381,587,0.742,5,High-rise,116.03,11.6,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0200,4,200,160.627,126.114,143.42,14.96,2145.25,135.81,5.41,161.285,125.871,1840,575,0.947,5,Mid-rise,101.86,10.19,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0201,4,201,155.669,-69.39,149.74,15.25,2283.61,133.28,14.47,156.396,-69.69,1828,533,0.89,5,High-rise,99.96,10.0,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0202,4,202,-5.708,135.176,85.2,5.24,446.73,72.65,1.07,-5.77,135.676,486,242,0.853,2,Low-rise,54.49,5.45,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0203,4,203,188.926,209.695,167.18,13.74,2297.04,155.83,7.19,189.337,209.685,1891,670,0.932,5,Mid-rise,116.87,11.69,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0204,4,204,-15.688,156.598,344.42,13.45,4633.96,324.31,11.07,-15.835,156.386,3527,1075,0.942,4,Mid-rise,243.23,24.32,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0205,4,205,-16.413,310.586,1366.7,22.01,30082.69,1353.92,17.31,-15.92,310.233,13825,4345,0.991,7,High-rise,1015.44,101.54,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0206,4,206,89.896,386.42,72.25,5.36,387.27,64.51,1.99,90.187,387.48,452,240,0.893,2,Low-rise,48.38,4.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0207,4,207,175.511,224.064,132.36,14.86,1966.99,120.34,11.62,175.048,223.325,1885,461,0.909,5,Mid-rise,90.26,9.03,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0208,4,208,150.803,213.207,132.19,12.64,1670.31,123.4,8.75,150.969,213.237,1800,489,0.934,4,Mid-rise,92.55,9.25,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0209,4,209,-0.967,249.093,1600.9,19.38,31032.71,1455.79,13.84,0.403,249.385,12927,3972,0.909,6,High-rise,1091.84,109.18,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0210,4,210,4.246,103.87,1096.01,20.84,22838.35,1043.98,14.26,6.31,103.243,9429,3894,0.953,7,High-rise,782.98,78.3,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0211,4,211,34.907,236.091,63.57,8.82,560.96,40.81,0.82,34.246,236.513,593,159,0.642,3,Mid-rise,30.61,3.06,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0212,4,212,173.279,210.327,138.41,13.0,1799.87,129.97,8.98,172.85,210.04,1468,498,0.939,4,Mid-rise,97.48,9.75,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0213,4,213,-71.303,26.083,859.44,19.12,16433.78,791.36,16.03,-70.85,27.388,8076,2468,0.921,6,High-rise,593.52,59.35,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0214,4,214,-38.648,11.902,789.01,17.02,13429.11,454.84,13.65,-37.735,8.981,5523,1633,0.576,6,High-rise,341.13,34.11,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0215,4,215,-0.529,29.477,233.64,19.06,4452.78,209.18,17.59,-0.236,30.404,2607,867,0.895,6,High-rise,156.88,15.69,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0216,4,216,-77.45,-60.636,192.78,14.13,2723.68,174.65,3.66,-78.403,-58.314,1828,660,0.906,5,Mid-rise,130.99,13.1,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0217,4,217,-77.732,215.33,241.86,20.04,4845.85,193.22,4.45,-79.028,214.011,2996,728,0.799,7,High-rise,144.92,14.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0218,4,218,37.608,129.192,277.31,15.8,4380.65,261.18,1.45,36.572,128.998,3403,824,0.942,5,High-rise,195.88,19.59,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0219,4,219,98.326,93.198,700.6,15.52,10874.85,668.25,11.67,97.793,92.257,5426,2022,0.954,5,High-rise,501.19,50.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0220,4,220,34.697,110.147,327.85,22.25,7294.55,267.89,9.8,34.051,109.488,4211,1204,0.817,7,High-rise,200.92,20.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0221,4,221,-71.721,180.957,577.15,19.91,11492.55,511.97,5.06,-72.808,180.892,6222,1862,0.887,7,High-rise,383.98,38.4,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0222,4,222,-62.871,143.008,467.13,20.36,9512.94,432.95,3.81,-64.148,142.628,5324,1670,0.927,7,High-rise,324.71,32.47,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0223,4,223,74.931,340.77,64.9,3.65,236.6,54.22,1.89,74.821,341.683,337,180,0.835,1,Single-storey,40.66,4.07,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
